score,filtered_nouns_str,label
1,창 사이 광고,0
1,거지 욕,0
1,계정 위반 위반 계정 해 계정,0
1,문의 전화 해킹 평생 못 가요,0
5,,1
1,해킹 계정,0
1,상대방 수락 막 초대 주식 투자 이정현 양반 초대 퇴장 새벽 알람 잠 짜증 이나,0
5,고유 쾨,1
1,문의 탈퇴 뒤 하래 서일 뒤 뒤 하나요,0
5,연락,1
5,기이 된거,1
5,온 국민,1
5,,1
5,그게 끝,1
5,문자 머리,1
1,리,0
1,운영 정책 회사 방 자동 강제 탈퇴 방 회사 단체 방 운영 정책,0
2,백업,0
1,그룹,0
5,쓰기 이모티콘 요청,1
2,,0
1,로그아웃,0
3,,0
3,진동 상단 표시,0
5,,1
5,안녕 토을 유저,1
5,,1
5,역시 최고 메신저,1
4,계정 삭제 엄마 임티 제목 공손 이의 높임말 쪼꼬미 외침 츄잉츄잉 츄르 귀욤뽀실 아기 에비츄,1
3,초대 무족 건,0
5,인원 수가 명,1
5,오류,1
4,여요,1
1,옛날 가관 요,0
5,끝,1
4,브로 평수 계산기 하드 브,1
5,,1
1,외 뉴욕 런가,0
1,광고 뭐,0
4,,1
4,대화방,1
5,알,1
5,전번 계정 계정 리지,1
1,업데 이드,0
2,,0
5,욕 깻 욕,1
4,,1
5,쌤 엄마 아빠 연락 생일 선물 카를,1
5,리 스펙,1
5,,1
3,명 욜,0
5,,1
1,기동,0
4,실수,1
5,,1
5,항상,1
3,샵,0
2,선택,0
2,미리 보기,0
4,삭제,1
5,,1
3,지인 단체 안,0
1,데 증,0
3,키 중단,0
3,계정 해킹 햇 임시조치 대요,0
1,시 이따 장난,0
5,,1
3,뭐 나이 사나 선물 해도,0
3,뭐합 서버 먹통,0
5,스마트폰 필수,1
3,삭제,0
1,,0
1,정지 먹이 아무,0
1,실행 문제 해결,0
3,메인 표시,0
5,실행 해결 책,1
1,중지 해결,0
1,네이버 충돌 네이버,0
5,,1
1,채널 삭제,0
5,그룹,1
2,생체인증 원래,0
1,이용자 보호 조치 뭘 메신저 점유 율 오지,0
1,해킹 보호 해킹 때매 정지 고객 센터 연락 고객 센터 연락 해킹 보호 정지,0
4,상테 메시지 글자,1
4,한국,1
5,,1
4,건의 사항 뮤직 정 록,1
4,소통 도구 요,1
5,걸,1
5,,1
5,,1
1,영자 오늘 아침 잘썻는데 시반 에러 글 전달 거머,0
1,신고 자꼬 중단 의견,0
4,글 첨부,1
4,요,1
2,아침 안 열람,0
1,진심 최악,0
4,드 즞,1
1,방향 반대 몹시,0
5,인생 문자 아이템,1
1,방 실수 눌럿는데,0
5,장문,1
5,접속,1
5,더욱,1
3,최근 온라인게임 추천 소셜커머스 맘 스홀릭 베이비 공식 화이팅 화이팅 세용 출근 화이팅 세용,0
5,읍,1
5,제작자 계정 요,1
1,정지 옾쳇 주인 방 관리,0
2,뜸,0
5,가편,1
5,,1
4,,1
2,날짜,0
3,비 스토리 계정 비밀번호 뭘,0
5,삭제 개선 바람,1
5,메시지 공감 수,1
5,,1
5,,1
5,삭제 삭제 수 욥,1
5,제품,1
4,,1
5,개인 정보 부담 앞 무궁 발전 예수 그리스도 기도 아멘,1
3,최대 인원 명,0
1,정부 달라 고하 아무 공지 줄 수 가요 본방 방지법,0
3,삭제 수,0
5,,1
5,매우,1
3,갤럭시 안드로이드 미리보기,0
5,가독 일명 이요,1
1,즐겨찾기,0
1,모바일 데이터 연결 도안,0
4,노력 박수,1
5,,1
2,돈,0
5,항상,1
4,드 물품 브라우저 옞,1
3,하단 고정,0
1,광고 삭제 요청,0
1,큰일 젤로,0
1,누군가 해킹 조치,0
4,옾정 문의 말씀 일인 영구 정지 인지 오픈챗팅 말 신고 후회,1
5,,1
5,기존 투표 복사 수,1
4,뭔가 부족함,1
1,뷰 역대 최악,0
1,버그 왤케 심해,0
5,방,1
1,옾챗 정지 해,0
1,샾검색 뭐 이건,0
4,잘못 계정 임시 취 정지 불편 주변 피해 잘못 반성 염치 임시 취,1
5,,1
3,차단 수,0
1,수 기분 니 알,0
4,차단,1
1,지갑 삭제 법 마이 아이콘 하나요,0
5,최고,1
1,무한 로딩,0
1,개그 전화번호,0
1,현재 관련 모든 응답,0
4,음성 메시지 분,1
5,채널 탈퇴 후 채널 소식 탈퇴 건 유,1
4,,1
5,페이스북 임시조치 페이스북 사기 당헤 문의 너었습니 조치 부탁,1
5,무료 뭘 바람 감지덕지,1
5,,1
1,막 학교 바보 똥깨 땜,0
1,횟수 초과 습 후 시시,0
1,안드로이드 테블릿 모드 개발,0
5,,1
1,나기 버튼 점,0
1,선물 바코드 갑 오늘 생일 생일 기프트 콘 선물 가지 거기 바코드 지갑 안 기름 갑민 환불 결제 바코드 헤,0
3,,0
4,늘,1
4,전송,1
1,광고,0
2,하인 증 전송,0
1,벌점 함 샤인 머스켓 호구,0
4,도대체 기간 만료,1
5,와이퍼 세용,1
5,해결 답답,1
5,너머,1
1,내,0
3,전송,0
1,왜안 미리보기 대화방 네이버 카카오페이지,0
5,,1
1,등록 삭제 열 탈퇴 정도 탈 절대 복구 안해 줌,0
1,게시 글 작성,0
5,최고 감사 경의 표함,1
1,이메일 탈퇴 하라 면서 탈퇴 묜 이메일 뭠,0
1,메시지 전송,0
1,오류 지네,0
4,,1
4,생일 공유 걸 막,1
1,자주 지속,0
5,덕분 문자 대박,1
5,,1
5,,1
1,스티커 뭐 최악 아이디어,0
1,욕 업데 안,0
4,모바일,1
3,카드 개수,0
1,,0
1,가계 정이 겐데 계정 가짐,0
5,돈 안,1
1,자꼬 삭제,0
5,애,1
1,노트 파이 업그레이드 후 렉,0
5,,1
5,멀티 생기,1
5,버젼 분류,1
1,광고,0
4,비아 주 참으로,1
5,와우,1
5,항상 최고,1
2,내일 생일 생일,0
1,노트 튕김 얼른,0
5,매우,1
5,단체 방 방 개설 강퇴,1
1,사용자 불편 개선,0
1,옾쳇,0
5,스마트 워치 용앱,1
2,문제 먹통 임 포스트 짐 먹통 임,0
3,출시,0
5,개발자,1
5,말 말 하나요,1
3,이모티콘,0
5,,1
1,다운로드,0
1,계정,0
3,이모티콘,0
4,방 막 초대 계정 정지,1
5,,1
3,장난 정지,0
1,리뷰 부스터 샷 큐알 체크 방영 차만 체크,0
1,러브 니키,0
1,뷰 뉴스,0
5,,1
1,문의 답변 일주일,0
5,,1
5,갤탭 지원,1
1,스토커 차단 보완 요망,0
1,뷰 아이디어 제안 전,0
3,삭 재기 능이,0
3,전전 된거,0
1,,0
1,니 내 점 준 알 중국어,0
1,떵개떵 이승현 사나이 꿀 이승현 집 수도 꿀 벙어리,0
1,태블릿 분할 미쳣나 구려 원래,0
1,비밀번호,0
5,뭘,1
1,회색 분 구글,0
2,돈 돈 위 서비스 변질 우려,0
5,욤,1
5,,1
4,단체 명,1
1,잘못 내 정지,0
1,해킹 요 보안 모양,0
1,다크 소울 방 테러 애 신고 랬 더니 정지,0
5,,1
4,소주 병 랑 감자,1
1,중궈 우한,0
1,방,0
5,,1
5,완전,1
5,예기 재훈 싸가지 이창 구지우 민아,1
5,항상 용,1
5,,1
1,대박 글 삭제,0
1,폐,0
1,하루 종일 건,0
5,세상 최고,1
5,,1
1,연락처 저그 래서 친척 테 못,0
4,안나 안나 분 가요,1
4,비번 오류 찌,1
3,이모티콘,0
5,소통,1
3,명 실망,0
4,음,1
5,요청 횟수 낫 하라,1
5,모로,1
4,로그아웃 계정 지웟다 귀,1
1,계좌 송금 수수료 평생 무료 광고 월회 무료 바 장난 하나요,0
1,창 창사 광고,0
5,세입 니 설 미디,1
2,꽤 옾쳇 안 얘기 운영 정책 위반 운영 정책 위반 운영 정책 위반 무려 일이 정지 된거 일이 구지 일이 하나요 위반 정책 설명 그것 옾챗이 갠톡 신경 자주 옾챗이 옾챗 처음 볼 수 위반 정책 제거 부탁 원레 계정,0
1,쇼핑 보기 라이트 버젼,0
5,,1
3,옾정 일이,0
1,왜안,0
5,근대 이벤트 이모티콘,1
4,아무,1
5,홧팅,1
3,테마,0
3,,0
2,만원 이하 도 충전,0
5,,1
1,,0
1,뭐 소통,0
5,말 슴 똑 최고,1
4,스티커,1
1,빅스 비,0
1,최악,0
5,,1
4,무료 나눔,1
5,다운 데 다운 조,1
5,읍니,1
5,,1
4,요,1
1,계정 복구 자체,0
5,처,1
5,갯수,1
1,돈독 제대로,0
5,라서 자체 아유,1
1,쓰레기,0
1,정지 망겜,0
5,갈수록,1
5,,1
3,삭제 삭제,0
5,,1
5,,1
1,실행 매우,0
5,파일 적용 주세영,1
1,,0
5,늘 활용,1
5,선물,1
1,,0
1,문제 작동 안함,0
5,,1
1,뷰 난 기사,0
1,,0
5,굿 사업 필히,1
4,초과 문제 뭐,1
4,모습,1
2,신고 임 똑바로,0
1,모바일 로그아웃 씨발 련,0
1,전,0
1,비번 복사 비번,0
5,여러가지,1
1,시간대 기해,0
2,멀티 스트레스 기분,0
5,항상 감사,1
5,,1
4,드라마 액션 장르,1
3,정보 뜻,0
5,관계자 늘 마음 코로나 주의 화이팅,1
5,앱평,1
1,쓰레기 뷰,0
5,갇음,1
2,대화방 글 찾기 보기,0
5,굿,1
5,삭제 복구,1
1,음으로,0
5,매우 별 드림,1
5,카 최 최고 최고 최고,1
1,바탕 기본 입,0
3,기프티콘 현 정 근대 댓글 사라 졋,0
5,모로,1
1,방향,0
5,얼죽카,1
3,습니,0
1,뭔가 원래,0
5,도움 얼 이제야 맛,1
5,말,1
1,프로그램 무거,0
5,,1
5,리뷰 흑역사 데 음,1
5,멀리,1
1,다 삭제,0
5,베리 베리,1
5,방장 권한 신고 보임,1
5,소통 젤 짱,1
5,단체 방설 립자 강퇴 패치,1
1,정지 설명 운영 정책 위반,0
5,굿,1
5,업뎃이안돼,1
5,생활 에지,1
5,접속,1
1,멀티 최악 만 이해 바람 피고 불륜 사회 사림 의심 집착 작정,0
1,통화 강제 종료,0
5,저번 오류 번,1
5,,1
5,수고,1
1,모든 암호,0
5,종류 별로 선택,1
1,워치 도대체 오류 해결,0
1,방 요업 레드,0
4,오늘 하루,1
3,방,0
3,소통,0
1,초대 가인 삭제 계정,0
2,옵챗 일반 챗팅 진입 시 렉 현상 자주 운영 진 돈 정신 테일즈런너 관리 돈 돈 집착 관리 이해 말 무시,0
5,,1
1,옾쳇 초딩 정지 처음 봄,0
5,임시조치 문구,1
3,라이브 킬수,0
1,실수 계정 계정 복구,0
5,,1
5,,1
2,옾정 오류 욕설 신고 옾정 먹이 오류 라면,0
5,돈 안내,1
5,미국 전화 무료,1
2,부모님 실수 회탈 복귀 방법,0
1,중단,0
5,,1
1,서요,0
5,소비자 위 결제 방식 서비스 지원 끝 화이팅,1
3,노트북 키 오류,0
5,,1
1,이모티콘,0
2,새해 폭주 이안 가요,0
1,중단 소통,0
2,태블릿 새로고침 바,0
5,,1
2,실행,0
5,재민 못 줄,1
1,전송,0
5,젠,1
4,발전,1
5,한국 무조건,1
1,,0
5,헤헤,1
1,버그,0
5,,1
1,광고,0
1,음 뭐,0
1,자체 김범수 개발 진 씨밸럼 싹 배때기 식칼 블,0
4,예전 계정,1
4,,1
5,,1
3,보르,0
1,버그 잉 배,0
1,오류,0
2,생활 체육 분열 락 함,0
5,,1
4,사상,1
5,네오,1
5,드림,1
1,티곤 결제 티곤 이안 문의,0
5,모든 생활 도움,1
5,화가,1
2,처음 발송 하나요,0
5,,1
1,갈수록,0
2,선물,0
5,으아닛 전세계 갓 송나라 황제,1
1,인증서 꼭 계좌 입력 전 미성년,0
1,별로,0
1,대신 메신저,0
1,채널 기존 느낌 페이스북 카카오스토리 정보 투머 치하 제공 채널 정보 도 자꾸만 눈길 낭비 낚시 추측 게시 글 말 질 삶 질,0
3,이모티콘 무제한 선물 애 지갑 선물 정액 부모 낼 수,0
2,지네,0
3,해킹 못 정빈 분 프티 쿠폰 걸 보시 연락,0
5,,1
4,학교 연락 돈 도안,1
1,점,0
5,뮤,1
3,,0
4,,1
3,소통 맘,0
1,삭제,0
2,버스 원,0
5,,1
1,라이트,0
5,,1
2,삭제,0
5,최고,1
1,욕 안 애가 욕 옾챗 정지 걔 편애 좀해 쫌 운영자 옾챗좀,0
5,갤럭시 연결,1
5,말 잔소리,1
1,비 지도 색상 이쁜걸루 변경 최신 카메라 이동식 박스 카메라,0
4,,1
3,프로그램 운영자 못,0
5,이해,1
5,,1
5,상대방 저장,1
3,어떠케 해,0
5,무제한,1
5,잘만,1
4,,1
1,,0
4,날 보 명의 지인 프로필사진,1
5,이모티콘 환불 문의 답장 지용,1
3,삼성 패드 이안,0
5,세계 최고,1
4,,1
2,,0
5,말,1
1,극치,0
1,장난 입 다이아 나와라 잼민 맨트치 우린 돈 정지 이건 듯,0
5,무료 이모티콘 해,1
4,,1
5,면 예기,1
3,,0
5,연락처 파일 공유 에러,1
1,고장 네이버 활용 추천 참고 네이버 정부 추,0
5,,1
5,덕,1
3,단체 차단 말,0
1,방 전화번호 정보 누 광고 문자 쪽 매크로 답변 사건 축소 점 쇼,0
5,말 필수,1
1,상도 쓰래 기 새끼,0
5,서랍 베타 정식,1
5,최고,1
1,신고 서비스 제대로 관리 부탁,0
5,필수 주변 사람과 연결고리,1
5,,1
5,,1
1,정책 맘,0
1,,0
3,갤럭시 폰트,0
3,앱위 문자 온수,0
5,그룹채팅,1
1,오늘 대요 로그아웃,0
5,늘,1
1,,0
5,,1
2,다운로드 대기 해결 방법,0
5,,1
5,말,1
1,튕기,0
5,는디닌,1
5,수,1
4,,1
1,,0
1,개발자 전 오전 분경 정치 처분 평소 중 정지 처분 운영자 얼른 영구 정지 처분 감사,0
5,,1
1,대신,0
2,노래 곡,0
4,,1
5,,1
5,게임 수,1
3,상태 메시지 리기 파이,0
5,,1
5,현대인 필수,1
5,문자메시지,1
3,상대방 동의 초대 방 초대 못 달,0
2,전화,0
1,안드로이드 폰트,0
5,소식 보구,1
5,,1
5,큐알 체크,1
5,무 과금 게임 살 함,1
5,추천 엡,1
1,뭐 일정,0
1,정지,0
5,,1
3,음렉 엄 뭐,0
1,가끔,0
5,최고 나라 대표 기업,1
1,뷰,0
5,,1
5,게다,1
5,,1
5,오류 투성이,1
5,본인 아빠 서비스 본인 초기 챗봇 만 세 미만 살,1
5,,1
5,매우,1
4,,1
5,,1
1,임시조치 키잉,0
1,방 안,0
5,모로,1
5,말 만족,1
5,전 용한,1
1,도안 옾 정 화가,0
3,모든 삭제,0
3,관리 선택,0
4,사회 소통 수단 최고 산정,1
1,,0
1,,0
1,,0
1,쓰레기 엡,0
5,늘 일상 톡톡,1
1,,0
1,,0
5,설명 점 만점,1
1,게시 글 악플 성차별 발언 상습 아이디 신고 방치 대처 번 신고 계정 정지,0
3,,0
1,젖,0
1,시스템,0
5,가장,1
5,구글,1
5,매우,1
5,항상,1
1,광고,0
5,유효,1
5,차단,1
5,소통 대명사,1
3,체적,0
5,점점,1
5,다운로드,1
5,,1
3,무음 처리,0
5,,1
5,소통,1
5,데이트,1
5,말,1
5,일상,1
3,방 삭제,0
5,야당 짜증 몰카,1
5,전화번호 정지,1
5,비밀번호,1
5,멤버 멘션,1
5,매우,1
5,최신 방법,1
1,방향 뭐 일본인 줄,0
5,주기도 음성,1
5,말 국민 필수,1
5,,1
4,뮤직 곡 갯수,1
1,비즈 보드 남 돈독,0
5,쌩큐 맵,1
3,관심 읍니 희망,0
5,소통,1
1,똑바로 옾톡 쇼,0
5,,1
1,좌파 중국 기업 네이버 총 조만간 폭망 끼 슬슬 망조,0
5,,1
1,개인 정보처리 방침 후 시도,0
5,,1
5,,1
5,멀더 바,1
2,전혀,0
1,,0
2,,0
5,,1
5,,1
1,멀티 카카오스토리 벳 달 수 바람 피기 맹,0
1,고객 센터 직원 교육,0
5,고객 센터 답변 상담사,1
1,임시조치 떳는데 해결 방법,0
1,삭제 헤,0
5,소통,1
1,해외 접속 불가,0
2,,0
1,,0
1,지존 최악 구려 짐,0
5,연락,1
5,공기,1
5,항상 뭐,1
5,최고,1
1,업뎃후,0
5,현재 오류,1
5,,1
5,대한민국 안,1
5,,1
5,메시지,1
5,말 말,1
4,눈 피로,1
5,시 변경 사항,1
5,마음 드네,1
5,,1
1,서비스 이용자 어제 표시,0
3,마 문제점 상담,0
1,태블릿 뭘 위반 제한 요,0
1,리뷰 창광,0
5,,1
4,쇼핑 함 톡딜 혜택,1
5,합장,1
1,정지,0
5,,1
5,굿 칭찬,1
1,시진핑 짤 일주일 정지 쓰레기,0
5,습,1
1,허구 날 서버 오류,0
5,,1
5,무료,1
4,설명 전달,1
1,신고 옾정,0
5,,1
2,대화방 방법,0
4,,1
5,굿,1
1,다운로드 수,0
1,,0
5,잼민 하자 불만,1
5,강추 완전,1
5,띠,1
1,계정,0
1,월일 몬날입 먹통,0
1,,0
5,필요 요,1
1,옾챗 카프,0
5,방 하단 정도,1
1,쓰레기 잔 도안 장난,0
5,방법,1
5,,1
3,,0
1,,0
5,,1
2,,0
5,매우 만족,1
4,김새론,1
5,도움,1
4,그거 테러 명 단체 삭제,1
5,역시 역시,1
3,태블릿,0
5,,1
3,계정 로그아웃,0
3,차단기 능이,0
1,멀티 안뜰,0
5,,1
5,정보 공유 희망,1
5,기분,1
4,,1
5,,1
5,태 마가 옶오,1
1,후,0
2,프로필사진 안바,0
1,날 명,0
4,랙이좀 용,1
5,게,1
4,활용,1
1,문제 최악 임,0
5,완전,1
1,전송,0
3,아계 속 어케,0
5,잘못 신고,1
5,정보,1
1,전송,0
1,진동 해 진동 한참,0
5,재,1
5,매우,1
5,,1
4,,1
5,게임,1
5,점점,1
1,시가총액 조 기업 메신저 오류로 먹통 장난,0
5,일상,1
5,알,1
1,절차 어려움,0
5,단체,1
5,직접 패치 졸,1
3,전화 상담 부활 요청,0
1,오류,0
5,문자 써비 스,1
1,,0
1,다운,0
4,내 생활 활력소 모든,1
1,방 데이터 관리 하나요,0
5,걸,1
1,타블렛,0
2,뷰 페이지 별로,0
5,추천,1
5,습,1
5,,1
5,매우,1
5,항상,1
3,오류,0
1,개똥망 운 기업,0
5,,1
4,,1
5,개발자,1
4,,1
5,,1
5,공짜,1
1,임시조치,0
5,,1
4,안드로이드 날짜,1
5,,1
5,가안 이름 정글 사자,1
5,정밀,1
5,,1
5,최고 말 뭐해,1
1,,0
5,감사,1
5,말 최고,1
5,,1
1,,0
1,비책 카뱅 카택 먹통 뭘 어쩌 임 일이,0
5,읍,1
5,꼭 엎 데이트 여야,1
4,부탁,1
3,후시 중지 답변,0
2,탈퇴 게 쯤 탈퇴 한지 계정 해결 수,0
4,데이터 박,1
1,방,0
3,년월 엘로힘 하나님 아버지 주님 성령님 이상후 막내 동생 트럭 타고 경남 김해시 장유 율 호실 친정엄마 테 방금 전화 율하동 율 표지판 신호등 도착 아파트,0
1,게속,0
3,,0
1,,0
1,,0
5,항상 발견,1
1,웹피 지원 안함,0
5,,1
3,팻두 자살 직전 노래 그거 뮤직 못 하나요,0
5,,1
5,,1
2,,0
4,차단 후 삭제,1
1,계정 탈퇴 계정 실수,0
5,,1
1,글씨체,0
5,최고 메신져 임,1
5,,1
4,좀더,1
5,위반,1
5,최고,1
5,흐름 매우,1
1,사진전 송이,0
5,항상,1
4,가끔 오류,1
1,광고,0
5,개지 뭐 공짜 만점 안주 엉덩이 뿔 임,1
5,,1
5,,1
1,로그아웃,0
5,재미,1
5,대한민국 모든 시스템 장악 듯,1
2,밑 나짱,0
2,선물 문상 기프트카드,0
5,,1
3,버튼 찿 뉴스 전,0
1,단체 킹 누,0
5,알 수,1
1,뭐 정지 먹음,0
3,번서 장안,0
5,,1
1,스텀 테마 적용,0
4,매튜 명,1
1,픙 신고 강퇴 초기 헤,0
1,중단,0
4,티,1
5,세상,1
1,옾쳇 감,0
5,,1
4,사용자 유용,1
1,랙걸려,0
1,분할 창 원래,0
5,,1
5,사랑 갤탭 지원 사랑,1
1,,0
1,,0
5,,1
5,,1
5,이보 건,1
5,수,1
5,노래 껄 바,1
5,긍정 조음,1
1,,0
5,,1
5,가족 선생님,1
5,촣 요,1
5,,1
5,개발자,1
5,늘,1
5,이란,1
1,별 개도 주기,0
4,갤럭시 날짜,1
5,,1
1,쓰레기 그룹 블라인드,0
3,뭐 옛날,0
3,,0
1,오늘 달동 안 연락 보,0
5,문자 문자,1
1,개별 루 제작자 뭘 답 안해,0
3,,0
2,전화,0
5,최고,1
1,,0
5,매우,1
5,매우,1
5,겆 외,1
1,뷰 샵,0
3,테마,0
5,,1
1,전송,0
5,수고,1
5,,1
5,공룡 응원,1
5,살수,1
5,,1
1,지갑,0
5,가장 자주 함,1
3,도대체 꼭 백업,0
5,,1
1,추천 날 안 오류,0
1,업뎃좀즉당히,0
4,매우 만족,1
5,,1
3,,0
5,,1
1,전달,0
5,업,1
1,바보 톡톡 트로피카나 애 누리 애 디 죽 새 가만듀 암 조은하루 새,0
1,장난 젠 리 위챗 검열 정책 옵챗 니 공산당 새끼 대가리 말 정지 정책 완화 뭐 이건 거지,0
5,,1
5,,1
4,오류,1
5,전화 결돔,1
5,실험실 방 구분,1
5,,1
4,,1
5,,1
3,,0
1,스마트폰 해킹 안 조치 가짜 스마트폰 해킹 안 해 감옥 가세,0
1,진동,0
1,튕기네,0
5,파 이도,1
3,알람 가끔 상단 바 오류,0
5,,1
2,로그아웃 하나요,0
1,킥키 긱 키킼 끼박 킥 기키 낔비긲긱 클릭 꼭 키,0
5,사람과,1
1,후 렉,0
1,,0
3,로그아웃,0
3,데이트 가요,0
5,염,1
1,,0
5,약 굿굿,1
1,초심 젠,0
5,생활,1
1,요,0
5,정보,1
1,욕 상황 욕 욕 번 정지 관계자 분 연장 어의,0
4,어려움,1
5,,1
5,,1
5,활용,1
5,국민,1
1,완전 별루 씨 시리즈 광고 차단 쌍,0
3,오류,0
1,왜케,0
5,안대,1
5,역시,1
5,세상,1
5,엄마 도,1
1,사용자 경험 관해 설명 선택 사항,0
1,정상화,0
5,,1
5,,1
3,로그아웃,0
5,자주,1
4,선생님 갤럭시탭,1
1,계정 복구,0
1,이전 계정,0
4,인원 명정 도로,1
4,차단,1
5,,1
5,,1
5,길,1
1,계정 해킹 뭐 보안 완전,0
1,일해 아침 저녁 뭐 일해 가속 하자,0
2,아이콘,0
1,최소 충전 이하 밖 달라 요,0
5,,1
5,안부,1
5,아아 아아,1
5,맛 지안 제작자,1
4,앞 사용자 위반 뒤 사용자 요,1
5,찾기 위치 찾기,1
5,,1
5,김혜림 톡앱 아프리카 데이트 배달 민족,1
1,방 광고,0
5,,1
4,음,1
3,정지 해결 방법,0
5,,1
5,,1
5,책 중 표시 하나요,1
5,최고,1
1,접속 오류로 문의,0
1,태블릿 연동 겁,0
1,케,0
5,,1
1,송금 평생 무료 라면 서요 박치 세,0
1,알람 답답,0
5,,1
1,해결 안돼닌깐 리뷰 쓸개 진쩌 서비스 고객 의도 속 일시 장애 지로,0
1,최신 코드 해결,0
5,테스트 재 출발,1
1,다운로드,0
2,비번 방법,0
5,우리나라 넘버 소통 메신저,1
5,,1
1,선물,0
5,,1
1,송금 동의 사항 뭔가 넣기,0
5,폰 기본 함 꼭,1
1,문자 정지 먹음,0
5,짱,1
5,,1
5,살 수 세상,1
5,로그 오류,1
5,복구,1
5,,1
1,요업 뎃 기전 안해 가안,0
4,프렌즈 타임 가위바위보,1
5,일상생활 일부분,1
5,뭐 젠,1
5,,1
1,삭제,0
1,이메일 작성,0
4,,1
5,,1
5,삭제 해주,1
5,정보,1
5,,1
3,저절로,0
4,소식 소통 듯,1
5,,1
5,엡입니,1
5,,1
5,사무실 버젼 다운로드 진행,1
1,변경 안,0
5,,1
1,영구 정지 정지 뭐임,0
5,노정 순은 세상 가나 직혀볼 뿐,1
5,충남 청양 청명,1
5,드스 토 요 오늘 현장 방문,1
1,정보 소통,0
5,모로,1
5,최고 화이팅,1
4,무료 임티,1
5,,1
1,테마 가요,0
5,공짜 불만 이면,1
5,굿,1
4,,1
5,어차피 욕 님들 머 연락 별로 억 님들 명 회사 벌써 점 욕 머,1
4,중지,1
5,개발자 복,1
5,활용,1
3,보이스 페 오류,0
5,,1
5,,1
1,,0
5,점 안주,1
3,정지 요일,0
5,,1
1,,0
5,늘,1
5,매우 도움,1
